date,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor,P,P_lag1,P_lag2,P_3d,P_7d,P_extreme,chl_sat
2017-06-18,28.120833333333334,45.46073684210527,29.367368421052632,79.590625,5.284375,1.4377083333333334,,7.682291666666667,11.36842105263158,10.963541666666666,4.008775,11.71944,4.275132,20.003346999999994,26.395403080000015,0,1.396538496017456
2017-06-19,27.741666666666664,45.2065625,29.194791666666664,78.99374999999999,5.273958333333334,1.4209375,,7.688541666666667,17.010416666666668,12.520833333333334,3.8049078,4.008775,11.71944,19.533122799999994,29.976555310000013,0,2.64995551109314
2017-06-20,26.944791666666664,45.689166666666665,29.565625,76.86041666666667,5.195833333333334,1.4104166666666669,,7.689583333333334,12.858695652173912,13.202083333333334,19.052692,3.8049078,4.008775,26.866374799999992,48.815815000000015,1,0.0361131206154823
2017-06-21,26.194791666666664,48.35520833333334,31.527083333333334,70.44791666666667,4.772916666666666,1.4966666666666668,,7.678125,11.2,10.851041666666667,10.236302,19.052692,3.8049078,33.09390179999999,57.55170660000002,0,
2017-06-22,26.494791666666668,49.4,32.270833333333336,69.03229166666667,4.6312500000000005,1.4782291666666667,,7.685416666666666,8.635416666666666,9.978125,2.201504,10.236302,19.052692,31.490497999999995,55.29875280000002,0,
2017-06-23,27.09375,50.29895833333333,32.911458333333336,76.35104166666666,5.036458333333333,1.4375,,7.701041666666666,11.927083333333334,10.586458333333333,2.0277019,2.201504,10.236302,14.465507899999993,53.051322700000014,0,
2017-06-24,27.844791666666666,49.37197916666667,32.2125,88.278125,5.773958333333333,1.325416666666667,,7.6930555555555555,15.6875,15.063541666666666,1.0626168,2.0277019,2.201504,5.291822699999993,42.39449950000001,0,1.6832317113876345
2017-06-25,27.48645833333333,49.837291666666665,32.56875,75.64166666666667,4.971875,1.3864583333333331,,,11.302083333333334,12.097916666666668,12.13922,1.0626168,2.0277019,15.229538699999992,50.52494450000001,0,0.6054561734199524
2017-06-26,26.782291666666666,50.5971875,33.14270833333333,81.77708333333334,5.422916666666667,1.4915625,,,8.75,8.545833333333333,4.6668777,12.13922,1.0626168,17.868714499999992,51.386914400000016,0,2.222543239593506
2017-06-27,27.00208333333333,50.775625,33.2625,90.88854166666664,5.992708333333333,1.5330208333333333,,7.889583333333333,7.135416666666667,7.519791666666666,1.2739619,4.6668777,12.13922,18.08005959999999,33.60818430000001,0,0.3031715452671051
