time,precip
2017-01-29,2.224824
2017-01-30,0.01958705
2017-01-31,1.6912171
2017-02-01,2.8101034
2017-02-02,0.041710835
2017-02-03,0.24277909
2017-02-04,0.0044528553
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.58591276
2017-02-08,17.190826
2017-02-09,3.3276036
2017-02-10,0.0853394
2017-02-11,0.9338
2017-02-12,0.16825114
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,13.303919
2017-02-16,0.039299943
2017-02-17,0.684884
2017-02-18,0.0020320953
2017-02-19,3.8400772
2017-02-20,0.0
2017-02-21,1.5019497
2017-02-22,1.1034257
2017-02-23,0.99408317
2017-02-24,0.687773
2017-02-25,0.0047962917
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,2.6150146
2017-03-01,2.095532
2017-03-02,18.863766
2017-03-03,0.32864746
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0068221404
2017-03-08,7.5893474
2017-03-09,0.0
2017-03-10,6.3190794
2017-03-11,0.0
2017-03-12,7.4057565
2017-03-13,4.075289
2017-03-14,24.33088
2017-03-15,0.024017695
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,10.961332
2017-03-19,1.3883702
2017-03-20,0.0023209637
2017-03-21,0.0676473
2017-03-22,8.349278
2017-03-23,0.00049147726
2017-03-24,0.00063805317
2017-03-25,0.045856934
2017-03-26,0.22937924
2017-03-27,0.0
2017-03-28,2.5268922
2017-03-29,0.278977
2017-03-30,0.0
2017-03-31,17.33895
2017-04-01,1.0277151
2017-04-02,0.0
2017-04-03,1.9563385
2017-04-04,12.754444
2017-04-05,13.179592
2017-04-06,43.376476
2017-04-07,0.07434598
2017-04-08,0.0010618623
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.022710333
2017-04-12,0.19589414
2017-04-13,0.9014997
2017-04-14,0.016260406
2017-04-15,0.055580925
2017-04-16,0.027494343
2017-04-17,0.029958725
2017-04-18,0.095704526
2017-04-19,0.037171226
2017-04-20,0.02209844
2017-04-21,0.17387407
2017-04-22,1.1545736
2017-04-23,1.1054745
2017-04-24,26.46323
2017-04-25,8.762719
2017-04-26,0.07688151
2017-04-27,0.07853724
2017-04-28,1.5882638
2017-04-29,0.0403808
2017-04-30,0.03225779
2017-05-01,0.0
2017-05-02,1.2698824
2017-05-03,0.0
2017-05-04,0.16762798
2017-05-05,27.231016
2017-05-06,8.387753
2017-05-07,0.23082285
2017-05-08,0.0
2017-05-09,1.1530411
2017-05-10,0.1272137
2017-05-11,3.0874317
2017-05-12,3.5941637
2017-05-13,4.436158
2017-05-14,0.65390784
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.35794353
2017-05-19,0.95428455
2017-05-20,2.4526796
2017-05-21,0.3598199
2017-05-22,2.4190133
2017-05-23,41.94507
2017-05-24,32.141644
2017-05-25,20.217855
2017-05-26,0.00027225286
2017-05-27,0.014899153
2017-05-28,4.4319153
2017-05-29,5.649063
2017-05-30,3.0162272
2017-05-31,4.406631
2017-06-01,3.395559
2017-06-02,2.9257143
2017-06-03,0.0
2017-06-04,0.5867311
2017-06-05,7.8165584
2017-06-06,8.760724
2017-06-07,6.6571975
2017-06-08,14.5952015
2017-06-09,0.018924404
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.22375557
2017-06-13,0.21343231
2017-06-14,1.5004104
2017-06-15,4.4544578
2017-06-16,4.275132
2017-06-17,11.71944
2017-06-18,4.008775
2017-06-19,3.8049078
2017-06-20,19.052692
2017-06-21,10.236302
2017-06-22,2.201504
2017-06-23,2.0277019
2017-06-24,1.0626168
2017-06-25,12.13922
2017-06-26,4.6668777
2017-06-27,1.2739619
2017-06-28,0.46477044
2017-06-29,3.134363e-05
2017-06-30,1.6921401
2017-07-01,2.2590911
2017-07-02,2.6601133
2017-07-03,4.690749
2017-07-04,4.64123
2017-07-05,6.5277276
2017-07-06,7.759065
2017-07-07,1.5944097
2017-07-08,3.601557
2017-07-09,7.83165
2017-07-10,13.94329
2017-07-11,8.13857
2017-07-12,0.9887445
2017-07-13,0.038691804
2017-07-14,0.5527164
2017-07-15,5.1706686
2017-07-16,11.518516
2017-07-17,9.006525
2017-07-18,12.235339
2017-07-19,0.25972503
2017-07-20,0.26809174
2017-07-21,0.39125255
2017-07-22,1.0790942
2017-07-23,2.7601728
2017-07-24,12.767423
2017-07-25,2.8048055
2017-07-26,2.8021293
2017-07-27,2.1522288
2017-07-28,13.081197
2017-07-29,18.074022
2017-07-30,0.7788077
2017-07-31,1.6221243
2017-08-01,2.296778
2017-08-02,0.77394164
2017-08-03,4.9488544
2017-08-04,4.690565
2017-08-05,5.4469614
2017-08-06,1.6545879
2017-08-07,5.164886
2017-08-08,18.803001
2017-08-09,8.911248
2017-08-10,2.3625886
2017-08-11,6.886641
2017-08-12,17.785488
2017-08-13,11.303938
2017-08-14,5.335847
2017-08-15,5.8001075
2017-08-16,7.030847
2017-08-17,3.8017256
2017-08-18,6.4456124
2017-08-19,6.8573313
2017-08-20,7.7165837
2017-08-21,2.702012
2017-08-22,0.4776551
2017-08-23,4.5381546
2017-08-24,19.56419
2017-08-25,2.942005
2017-08-26,3.0656884
2017-08-27,0.61188316
2017-08-28,8.92055
2017-08-29,16.848375
2017-08-30,0.046808247
2017-08-31,0.14819033
2017-09-01,5.942833
2017-09-02,18.326616
2017-09-03,2.3604224
2017-09-04,0.37967297
2017-09-05,1.4752147
2017-09-06,14.893935
2017-09-07,10.107793
2017-09-08,0.15883006
2017-09-09,4.1533594
2017-09-10,4.132684
2017-09-11,23.97412
2017-09-12,13.540151
2017-09-13,0.05608116
2017-09-14,0.06721739
2017-09-15,0.1982737
2017-09-16,0.89160156
2017-09-17,2.8066776
2017-09-18,4.0518947
2017-09-19,4.005186
2017-09-20,0.030073632
2017-09-21,0.29588577
2017-09-22,0.11805038
2017-09-23,0.0
2017-09-24,0.16150236
2017-09-25,1.6821532
2017-09-26,0.57206315
2017-09-27,0.5392647
2017-09-28,0.3449876
2017-09-29,0.06610243
2017-09-30,0.104545705
2017-10-01,0.056855746
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.49619833
2017-10-06,0.20171423
2017-10-07,1.0073152
2017-10-08,1.8441664
2017-10-09,10.262411
2017-10-10,1.862714
2017-10-11,1.0683521
2017-10-12,2.4426
2017-10-13,0.06059216
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.9550196
2017-10-17,6.929013
2017-10-18,2.9793675
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.29718924
2017-10-23,10.836805
2017-10-24,26.473627
2017-10-25,5.5021944
2017-10-26,2.1862862
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,24.985968
2017-10-30,0.0023544687
2017-10-31,0.0
2017-11-01,0.0365741
2017-11-02,0.016154096
2017-11-03,0.0
2017-11-04,0.063238814
2017-11-05,1.1802424
2017-11-06,0.89109486
2017-11-07,3.8053906
2017-11-08,6.8386173
2017-11-09,6.699481
2017-11-10,4.3159986
2017-11-11,0.05272871
2017-11-12,0.6038652
2017-11-13,0.7950738
2017-11-14,0.062510096
2017-11-15,0.030229397
2017-11-16,0.31752056
2017-11-17,0.019614479
2017-11-18,0.024269056
2017-11-19,1.2395012
2017-11-20,0.0
2017-11-21,1.5184788
2017-11-22,15.278494
2017-11-23,0.6472278
2017-11-24,7.088325
2017-11-25,0.040830262
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,1.1911072
2017-12-02,1.7919058
2017-12-03,0.19053529
2017-12-04,0.0
2017-12-05,1.581373
2017-12-06,2.3869698
2017-12-07,6.189422
2017-12-08,12.44881
2017-12-09,13.578684
2017-12-10,0.2729604
2017-12-11,0.0
2017-12-12,0.19118786
2017-12-13,0.4485171
2017-12-14,0.0
2017-12-15,1.1174749
2017-12-16,0.7865858
2017-12-17,0.9555616
2017-12-18,3.382221
2017-12-19,0.06687803
2017-12-20,12.139738
2017-12-21,3.3082082
2017-12-22,0.00456248
2017-12-23,0.8148063
2017-12-24,4.6133833
2017-12-25,1.5319244
2017-12-26,1.7425317
2017-12-27,3.7317398
2017-12-28,0.44851688
2017-12-29,0.29381847
2017-12-30,2.938724
2017-12-31,0.36545086
2018-01-01,0.28698856
2018-01-02,0.0055830763
2018-01-03,10.8510895
2018-01-04,29.260506
2018-01-05,0.025043955
2018-01-06,0.0022462308
2018-01-07,0.016150247
2018-01-08,1.114657
2018-01-09,0.81994337
2018-01-10,0.8529714
2018-01-11,0.0
2018-01-12,0.12774871
2018-01-13,8.753043
2018-01-14,0.0016187695
2018-01-15,0.3030284
2018-01-16,0.0
2018-01-17,0.55619967
2018-01-18,0.93860435
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.53967947
2018-01-22,2.6483064
2018-01-23,17.733938
2018-01-24,0.0
2018-01-25,1.5061605
2018-01-26,0.0
2018-01-27,0.23832372
2018-01-28,7.65046
2018-01-29,44.617146
2018-01-30,0.0023596287
2018-01-31,0.0
2018-02-01,0.0004505055
2018-02-02,1.1549745
2018-02-03,0.0
2018-02-04,13.661615
2018-02-05,4.0279307
2018-02-06,0.0
2018-02-07,1.3311242
2018-02-08,1.6519382
2018-02-09,0.0052734357
2018-02-10,2.008714
2018-02-11,13.152944
2018-02-12,8.777407
2018-02-13,4.0830355
2018-02-14,0.38636234
2018-02-15,1.841784
2018-02-16,1.6054896
2018-02-17,0.35611838
2018-02-18,0.7212039
2018-02-19,0.0094526
2018-02-20,0.0024278625
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0074046105
2018-02-25,0.015056024
2018-02-26,1.8332889
2018-02-27,0.19770065
2018-02-28,3.7604907
2018-03-01,4.4131765
2018-03-02,0.9773153
2018-03-03,0.034459557
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,4.2589717
2018-03-07,1.5725209
2018-03-08,0.0
2018-03-09,0.0
2018-03-10,0.011233
2018-03-11,3.928593
2018-03-12,9.122128
2018-03-13,1.1959592
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.013088933
2018-03-18,3.8926115
2018-03-19,2.351053
2018-03-20,23.138678
2018-03-21,14.830686
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,0.31414133
2018-03-25,6.166444
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.35296005
2018-03-29,1.2190375
2018-03-30,21.027681
2018-03-31,5.6691575
2018-04-01,0.015216809
2018-04-02,0.3367734
2018-04-03,0.019077718
2018-04-04,2.4860895
2018-04-05,3.4372077
2018-04-06,0.0
2018-04-07,15.19689
2018-04-08,16.112394
2018-04-09,0.00010835952
2018-04-10,2.159496
2018-04-11,6.1821933
2018-04-12,0.0010195194
2018-04-13,0.0
2018-04-14,0.0
2018-04-15,1.6274886
2018-04-16,6.4017544
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.00048998365
2018-04-21,0.0
2018-04-22,1.2942162
2018-04-23,10.937777
2018-04-24,42.975147
2018-04-25,4.546921
2018-04-26,0.017298771
2018-04-27,1.6564602
2018-04-28,0.17768584
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,2.3797832
2018-05-06,40.569954
2018-05-07,27.030605
2018-05-08,0.9325211
2018-05-09,0.6190652
2018-05-10,0.37549046
2018-05-11,5.973105
2018-05-12,0.045854263
2018-05-13,0.14936222
2018-05-14,0.10601248
2018-05-15,0.5693174
2018-05-16,4.485097
2018-05-17,12.284237
2018-05-18,9.085222
2018-05-19,5.5661626
2018-05-20,0.4460898
2018-05-21,7.1938806
2018-05-22,5.395478
2018-05-23,1.911339
2018-05-24,6.1255903
2018-05-25,0.57724696
2018-05-26,1.0819184
2018-05-27,4.1157703
2018-05-28,24.451443
2018-05-29,21.976871
2018-05-30,5.7452416
2018-05-31,3.8077543
2018-06-01,0.31961203
2018-06-02,0.75994545
2018-06-03,5.17822
2018-06-04,2.4675686
2018-06-05,0.34631798
2018-06-06,0.30052364
2018-06-07,1.2739292
2018-06-08,0.2966858
2018-06-09,1.6974633
2018-06-10,2.3799698
2018-06-11,22.35044
2018-06-12,14.822403
2018-06-13,3.0432792
2018-06-14,4.7808166
2018-06-15,2.3815036
2018-06-16,0.18444397
2018-06-17,1.6400336
2018-06-18,11.039126
2018-06-19,0.35493198
2018-06-20,2.001938
2018-06-21,9.989477
2018-06-22,16.356546
2018-06-23,2.4832306
2018-06-24,4.1177692
2018-06-25,13.355247
2018-06-26,7.619368
2018-06-27,0.9689651
2018-06-28,0.21500474
2018-06-29,4.6225085
2018-06-30,0.27236214
2018-07-01,0.09625208
2018-07-02,0.11252436
2018-07-03,0.02714419
2018-07-04,0.83877
2018-07-05,1.4828031
2018-07-06,3.0047421
2018-07-07,16.16828
2018-07-08,4.2480664
2018-07-09,2.741077
2018-07-10,0.47994152
2018-07-11,0.20520586
2018-07-12,8.672918
2018-07-13,0.5093416
2018-07-14,0.004065806
2018-07-15,0.04120805
2018-07-16,4.534312
2018-07-17,6.19959
2018-07-18,19.03791
2018-07-19,3.3925242
2018-07-20,7.6976457
2018-07-21,14.419391
2018-07-22,1.1118844
2018-07-23,8.856887
2018-07-24,26.719818
2018-07-25,15.498801
2018-07-26,8.059001
2018-07-27,7.077187
2018-07-28,24.240192
2018-07-29,23.698362
2018-07-30,20.145618
2018-07-31,15.986972
2018-08-01,4.7965436
2018-08-02,6.8848896
2018-08-03,5.485519
2018-08-04,3.220906
2018-08-05,2.1631255
2018-08-06,2.699562
2018-08-07,3.0099714
2018-08-08,4.230976
2018-08-09,6.9132085
2018-08-10,0.5306634
2018-08-11,7.434865
2018-08-12,15.210922
2018-08-13,20.730171
2018-08-14,6.369882
2018-08-15,2.3799548
2018-08-16,1.3360537
2018-08-17,1.7061862
2018-08-18,1.8062978
2018-08-19,10.471058
2018-08-20,15.555517
2018-08-21,7.481451
2018-08-22,3.0132148
2018-08-23,2.8402777
2018-08-24,0.5906507
2018-08-25,0.21072294
2018-08-26,0.12083445
2018-08-27,0.16879661
2018-08-28,0.0040242984
2018-08-29,0.093698554
2018-08-30,0.26249152
2018-08-31,5.7796116
2018-09-01,6.3549204
2018-09-02,5.330107
2018-09-03,0.45320797
2018-09-04,0.63373554
2018-09-05,0.012157127
2018-09-06,0.3072216
2018-09-07,0.7770387
2018-09-08,1.9095566
2018-09-09,4.343532
2018-09-10,1.137039
2018-09-11,5.677844
2018-09-12,2.7134132
2018-09-13,26.158054
2018-09-14,47.803185
2018-09-15,37.66976
2018-09-16,19.859583
2018-09-17,11.328822
2018-09-18,0.7911415
2018-09-19,1.7199943
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.6160021
2018-09-24,0.24169925
2018-09-25,3.4476042
2018-09-26,0.767966
2018-09-27,1.7409406
2018-09-28,6.299776
2018-09-29,4.9061627
2018-09-30,2.7328522
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.017587734
2018-10-04,0.01021078
2018-10-05,0.06806911
2018-10-06,0.30505255
2018-10-07,0.0015779078
2018-10-08,0.016238574
2018-10-09,0.7421285
2018-10-10,2.2329
2018-10-11,13.961545
2018-10-12,2.1152322
2018-10-13,0.0033252398
2018-10-14,0.10340301
2018-10-15,0.011214284
2018-10-16,0.038232207
2018-10-17,2.4643905
2018-10-18,1.3606154
2018-10-19,0.0
2018-10-20,4.6138177
2018-10-21,1.2866224
2018-10-22,0.0
2018-10-23,0.8722296
2018-10-24,0.36237627
2018-10-25,1.5985795
2018-10-26,24.4648
2018-10-27,13.030526
2018-10-28,1.5719892
2018-10-29,0.039882593
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.06269165
2018-11-02,8.030698
2018-11-03,14.978795
2018-11-04,0.110500954
2018-11-05,49.50835
2018-11-06,3.3893344
2018-11-07,0.6088569
2018-11-08,8.728765
2018-11-09,1.2972192
2018-11-10,5.09207
2018-11-11,0.0
2018-11-12,2.736229
2018-11-13,10.207755
2018-11-14,1.5100569
2018-11-15,10.245471
2018-11-16,0.36039335
2018-11-17,5.5304685e-05
2018-11-18,0.11980978
2018-11-19,0.5915086
2018-11-20,1.5458254
2018-11-21,0.09156649
2018-11-22,0.0
2018-11-23,0.025039105
2018-11-24,15.795171
2018-11-25,0.38057137
2018-11-26,8.69608
2018-11-27,7.83286
2018-11-28,0.00058245915
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,5.671138
2018-12-02,28.066751
2018-12-03,4.4421153
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.05663271
2018-12-08,0.4483002
2018-12-09,30.207003
2018-12-10,0.3266803
2018-12-11,0.1445244
2018-12-12,0.17484841
2018-12-13,0.25678408
2018-12-14,13.89173
2018-12-15,29.970549
2018-12-16,0.035917196
2018-12-17,0.017576132
2018-12-18,0.0
2018-12-19,0.0019822067
2018-12-20,16.655396
2018-12-21,5.944846
2018-12-22,6.818657e-05
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.52139753
2018-12-28,7.1010695
2018-12-29,14.551494
2018-12-30,0.12364252
2018-12-31,0.03644975
2019-01-01,0.14322902
2019-01-02,1.5371634
2019-01-03,6.2555914
2019-01-04,17.879524
2019-01-05,14.446401
2019-01-06,0.0
2019-01-07,0.00027955856
2019-01-08,0.3585453
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.7196547
2019-01-13,5.043509
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.18098958
2019-01-18,0.7967842
2019-01-19,0.0
2019-01-20,20.322815
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0011178985
2019-01-24,9.514719
2019-01-25,0.0
2019-01-26,0.0010784727
2019-01-27,14.836366
2019-01-28,19.696001
2019-01-29,0.1866625
2019-01-30,0.51125675
2019-01-31,0.018403614
2019-02-01,0.045316383
2019-02-02,0.01283307
2019-02-03,11.211336
2019-02-04,16.785128
2019-02-05,0.00063492573
2019-02-06,0.047667943
2019-02-07,0.9844325
2019-02-08,0.11542901
2019-02-09,0.94928205
2019-02-10,0.41506165
2019-02-11,3.3720603
2019-02-12,3.0872257
2019-02-13,8.676208
2019-02-14,1.0503002
2019-02-15,16.14532
2019-02-16,13.54793
2019-02-17,0.0010370455
2019-02-18,1.0159684
2019-02-19,0.8712691
2019-02-20,7.4816766
2019-02-21,2.539242
2019-02-22,0.5326025
2019-02-23,1.7345123
2019-02-24,9.127543
2019-02-25,0.2712954
2019-02-26,0.050327398
2019-02-27,2.6531045
2019-02-28,7.928155
2019-03-01,1.8532727
2019-03-02,5.0507364
2019-03-03,1.0472367
2019-03-04,17.511126
2019-03-05,7.1347437
2019-03-06,0.0
2019-03-07,0.029923046
2019-03-08,3.8531947
2019-03-09,4.596052
2019-03-10,13.82187
2019-03-11,0.94855934
2019-03-12,1.0958248
2019-03-13,0.00057623064
2019-03-14,0.44019732
2019-03-15,0.48553088
2019-03-16,0.455295
2019-03-17,3.1912491
2019-03-18,0.5477991
2019-03-19,1.1680008
2019-03-20,3.110167
2019-03-21,5.3096027
2019-03-22,0.033349384
2019-03-23,0.0
2019-03-24,2.5552672e-05
2019-03-25,2.0004563
2019-03-26,4.699988
2019-03-27,0.34341803
2019-03-28,0.00032351865
2019-03-29,0.013938704
2019-03-30,0.25632226
2019-03-31,2.6529677
2019-04-01,2.404773
2019-04-02,23.31857
2019-04-03,2.5499103
2019-04-04,0.009458015
2019-04-05,5.681918
2019-04-06,1.1838298
2019-04-07,0.05227091
2019-04-08,1.5618148
2019-04-09,12.702323
2019-04-10,13.309437
2019-04-11,0.00037941997
2019-04-12,2.9734704
2019-04-13,8.873586
2019-04-14,6.5312943
2019-04-15,4.639629
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.698449
2019-04-19,7.0058436
2019-04-20,15.641445
2019-04-21,1.971561
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0022850235
2019-04-25,0.0
2019-04-26,6.331447
2019-04-27,0.015319071
2019-04-28,0.0437081
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.02886229
2019-05-03,4.128675
2019-05-04,7.1702
2019-05-05,12.737866
2019-05-06,2.0446155
2019-05-07,0.0045610005
2019-05-08,0.00107432
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,1.5565127
2019-05-12,13.483248
2019-05-13,13.74364
2019-05-14,0.18914829
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,1.8569664
2019-05-18,0.65207183
2019-05-19,0.34436363
2019-05-20,0.010201017
2019-05-21,0.10984789
2019-05-22,0.2702612
2019-05-23,0.6611784
2019-05-24,0.4748317
2019-05-25,0.023960212
2019-05-26,1.3417252
2019-05-27,0.23141414
2019-05-28,0.31566003
2019-05-29,0.027349321
2019-05-30,1.1305301
2019-05-31,8.275918
2019-06-01,13.597737
2019-06-02,1.3888817
2019-06-03,1.5999641
2019-06-04,0.25340092
2019-06-05,4.4065366
2019-06-06,9.496236
2019-06-07,15.044918
2019-06-08,26.063297
2019-06-09,7.393131
2019-06-10,4.749062
2019-06-11,6.2519145
2019-06-12,8.866199
2019-06-13,8.899378
2019-06-14,3.8419983
2019-06-15,0.28840008
2019-06-16,0.026146261
2019-06-17,0.5427494
2019-06-18,2.6392252
2019-06-19,8.950274
2019-06-20,3.3211362
2019-06-21,5.0174174
2019-06-22,0.82031167
2019-06-23,0.51378554
2019-06-24,0.0
2019-06-25,0.08628197
2019-06-26,0.09872617
2019-06-27,0.46779796
2019-06-28,0.19320315
2019-06-29,0.16828614
2019-06-30,1.4154551
2019-07-01,1.4526975
2019-07-02,0.0
2019-07-03,4.6481214
2019-07-04,9.685117
2019-07-05,11.784648
2019-07-06,3.0747826
2019-07-07,10.061738
2019-07-08,19.88156
2019-07-09,13.543966
2019-07-10,4.5874834
2019-07-11,0.93618506
2019-07-12,13.992629
2019-07-13,6.1019125
2019-07-14,5.0333943
2019-07-15,0.35859075
2019-07-16,3.9689546
2019-07-17,3.4565618
2019-07-18,3.1518424
2019-07-19,3.8026152
2019-07-20,1.0167359
2019-07-21,0.0
2019-07-22,0.12016126
2019-07-23,10.543336
2019-07-24,9.2075405
2019-07-25,1.7195424
2019-07-26,0.70960647
2019-07-27,0.61164486
2019-07-28,0.0026483876
2019-07-29,0.0
2019-07-30,0.014951732
2019-07-31,2.0822809
2019-08-01,3.8368819
2019-08-02,15.867755
2019-08-03,16.785633
2019-08-04,3.1433182
2019-08-05,6.5490627
2019-08-06,7.167609
2019-08-07,4.0166574
2019-08-08,6.4224186
2019-08-09,0.29838437
2019-08-10,1.9101453
2019-08-11,1.2914665
2019-08-12,0.021474877
2019-08-13,2.9394825
2019-08-14,9.372481
2019-08-15,7.2398953
2019-08-16,19.876839
2019-08-17,18.91938
2019-08-18,13.930875
2019-08-19,2.742177
2019-08-20,2.716902
2019-08-21,2.912792
2019-08-22,2.6780336
2019-08-23,8.627171
2019-08-24,14.369982
2019-08-25,1.8013234
2019-08-26,0.0447644
2019-08-27,0.5956608
2019-08-28,0.06625942
2019-08-29,0.33986777
2019-08-30,0.0426027
2019-08-31,2.4767776
2019-09-01,3.7690735
2019-09-02,9.925735
2019-09-03,2.5238569
2019-09-04,8.236632
2019-09-05,25.067259
2019-09-06,17.100605
2019-09-07,0.048084002
2019-09-08,0.83911556
2019-09-09,7.4282928
2019-09-10,4.838644
2019-09-11,0.00029508836
2019-09-12,0.6170854
2019-09-13,4.2183495
2019-09-14,1.8659624
2019-09-15,0.8568708
2019-09-16,2.7161148
2019-09-17,1.9636993
2019-09-18,0.40322918
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.4957412
2019-09-28,2.2097406
2019-09-29,0.059051942
2019-09-30,0.5233919
2019-10-01,0.18326779
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.7412601
2019-10-06,0.6554922
2019-10-07,0.3637394
2019-10-08,11.004385
2019-10-09,0.69530606
2019-10-10,1.9954896
2019-10-11,0.0
2019-10-12,0.38789585
2019-10-13,3.3841202
2019-10-14,28.393782
2019-10-15,1.6327409
2019-10-16,29.946814
2019-10-17,1.6401234
2019-10-18,0.0
2019-10-19,5.6225324
2019-10-20,18.152025
2019-10-21,0.00012524746
2019-10-22,1.182842
2019-10-23,0.21454671
2019-10-24,0.0017630771
2019-10-25,1.1065826
2019-10-26,0.48859647
2019-10-27,2.51571
2019-10-28,0.19768617
2019-10-29,1.1552014
2019-10-30,5.1723127
2019-10-31,3.707236
2019-11-01,5.178715
2019-11-02,0.0
2019-11-03,0.043550193
2019-11-04,0.00953722
2019-11-05,5.5125246
2019-11-06,2.1407707
2019-11-07,0.026084388
2019-11-08,14.351235
2019-11-09,5.6002154
2019-11-10,0.0
2019-11-11,0.1036777
2019-11-12,4.820668
2019-11-13,5.0582776
2019-11-14,2.175975
2019-11-15,18.678307
2019-11-16,7.46039
2019-11-17,8.214537
2019-11-18,0.20891745
2019-11-19,1.1969289
2019-11-20,0.12686779
2019-11-21,0.001018859
2019-11-22,0.3715006
2019-11-23,3.5172641
2019-11-24,9.862829
2019-11-25,0.0
2019-11-26,0.0061351485
2019-11-27,2.8107152
2019-11-28,0.5945774
2019-11-29,0.0
2019-11-30,0.048317183
2019-12-01,8.663395
2019-12-02,0.3217706
2019-12-03,0.0024533218
2019-12-04,1.260122
2019-12-05,0.0
2019-12-06,0.073128656
2019-12-07,2.3295643
2019-12-08,0.0
2019-12-09,4.837819
2019-12-10,1.5575918
2019-12-11,1.290956
2019-12-12,0.352852
2019-12-13,11.74022
2019-12-14,19.815752
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,3.0589335
2019-12-18,6.802635
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,3.2236333
2019-12-22,3.6361337
2019-12-23,42.504745
2019-12-24,4.8481145
2019-12-25,0.0055683856
2019-12-26,0.0
2019-12-27,0.0612254
2019-12-28,0.1692028
2019-12-29,0.5051556
2019-12-30,3.0385654
2019-12-31,0.1453685
2020-01-01,0.0031852655
2020-01-02,0.0
2020-01-03,0.11555617
2020-01-04,1.9195896
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.022061441
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.095372215
2020-01-11,0.43379906
2020-01-12,12.084308
2020-01-13,19.016901
2020-01-14,8.538402
2020-01-15,13.6837225
2020-01-16,6.5620794
2020-01-17,0.38573653
2020-01-18,1.1416619
2020-01-19,8.327617
2020-01-20,0.49062732
2020-01-21,0.06616314
2020-01-22,0.34915218
2020-01-23,1.8538884
2020-01-24,0.2435329
2020-01-25,9.925536
2020-01-26,0.007257888
2020-01-27,1.622564
2020-01-28,0.013585179
2020-01-29,0.00088857353
2020-01-30,0.8007271
2020-01-31,3.5497718
2020-02-01,7.5821285
2020-02-02,1.3957825
2020-02-03,0.091485664
2020-02-04,0.43470702
2020-02-05,1.2293172
2020-02-06,22.917488
2020-02-07,25.29563
2020-02-08,0.005456179
2020-02-09,0.0
2020-02-10,0.33667955
2020-02-11,5.046988
2020-02-12,0.56619054
2020-02-13,0.4558764
2020-02-14,4.3804955
2020-02-15,0.0
2020-02-16,6.488895
2020-02-17,12.3959465
2020-02-18,1.7609788
2020-02-19,5.5126567
2020-02-20,12.826703
2020-02-21,6.8618045
2020-02-22,0.0
2020-02-23,0.0
